source_id,title,organization,url,country,topic_tags,source_tier,document_type,publication_date,access_date,last_checked_date,license_status,trainable_for_model_flag,retrieval_only_flag,notes
SRC099,Crawled Page SRC099,NHS,https://www.nhs.uk/conditions/womb-cancer,INTL,women_health_general,tier2,web_scrape,"23 Oct 2017, 12:01 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC100,Crawled Page SRC100,NICHD,https://safetosleep.nichd.nih.gov/campaign/partners,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC101,Von Willebrand disease,NHS,https://www.nhs.uk/conditions/von-willebrand-disease,INTL,women_health_general,tier2,web_scrape,"18 Oct 2017, 3:29 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC102,Crawled Page SRC102,NHS,https://www.nhs.uk/medicines/anticoagulants,INTL,women_health_general,tier2,web_scrape,"6 Feb 2018, 8:50 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC103,Crawled Page SRC103,NICHD,https://safetosleep.nichd.nih.gov/training,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC104,Crawled Page SRC104,NICHD,https://safetosleep.nichd.nih.gov/resources/toolkit,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC105,Lupus,NHS,https://www.nhs.uk/conditions/lupus,INTL,women_health_general,tier2,web_scrape,"24 Oct 2017, 11:25 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC106,Crawled Page SRC106,NICHD,https://safetosleep.nichd.nih.gov/reduce-risk/FAQ,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC107,Herbal medicines,NHS,https://www.nhs.uk/tests-and-treatments/herbal-medicines,INTL,women_health_general,tier2,web_scrape,"18 Oct 2017, 4:40 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC108,Crawled Page SRC108,NICHD,https://safetosleep.nichd.nih.gov/resources/social-digital,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC109,Crawled Page SRC109,NICHD,https://safetosleep.nichd.nih.gov/reduce-risk/tummy-time,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC110,Crawled Page SRC110,NICHD,https://safetosleep.nichd.nih.gov/campaign/history,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC111,Crawled Page SRC111,NICHD,https://safetosleep.nichd.nih.gov/resources/infant-loss,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC112,Crawled Page SRC112,NICHD,https://safetosleep.nichd.nih.gov/reduce-risk/back-sleeping,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC113,Haemophilia,NHS,https://www.nhs.uk/conditions/haemophilia,INTL,women_health_general,tier2,web_scrape,"23 Oct 2017, 1:10 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC114,Crawled Page SRC114,NICHD,https://safetosleep.nichd.nih.gov/reduce-risk/safe-sleep-environment,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC115,Crawled Page SRC115,NICHD,https://safetosleep.nichd.nih.gov/campaign/contact,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC116,Crawled Page SRC116,NICHD,https://safetosleep.nichd.nih.gov/reduce-risk/reduce,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC117,Crawled Page SRC117,NICHD,https://safetosleep.nichd.nih.gov/resources/videos,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC118,Crawled Page SRC118,NICHD,https://safetosleep.nichd.nih.gov/about/terms,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC119,Hives,NHS,https://www.nhs.uk/conditions/hives,INTL,women_health_general,tier2,web_scrape,"23 Oct 2017, 1:26 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC120,DVT (deep vein thrombosis),NHS,https://www.nhs.uk/conditions/deep-vein-thrombosis-dvt,INTL,women_health_general,tier2,web_scrape,"4 May 2018, 3:07 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC121,Crawled Page SRC121,NICHD,https://safetosleep.nichd.nih.gov/about/by-the-numbers,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC122,Crawled Page SRC122,NICHD,https://safetosleep.nichd.nih.gov/about/risk-factors,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC123,Crawled Page SRC123,NICHD,https://safetosleep.nichd.nih.gov/safe-sleep/breastfeeding,INTL,postpartum_breastfeeding,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC124,Crawled Page SRC124,NICHD,https://safetosleep.nichd.nih.gov/about/other-sleep-related-deaths,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC125,Crawled Page SRC125,NICHD,https://safetosleep.nichd.nih.gov/about/sids-definition,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC126,Crawled Page SRC126,NICHD,https://safetosleep.nichd.nih.gov/about/causes,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC127,Crawled Page SRC127,NICHD,https://safetosleep.nichd.nih.gov/about,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC128,Warfarin,NHS,https://www.nhs.uk/medicines/warfarin,INTL,women_health_general,tier2,web_scrape,"5 Mar 2026, 3:11 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC129,Emergency contraception,NHS,https://www.nhs.uk/contraception/emergency-contraception,INTL,contraception,tier2,web_scrape,"29 Feb 2024, 8:58 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC130,Iron deficiency anaemia,NHS,https://www.nhs.uk/conditions/iron-deficiency-anaemia,INTL,women_health_general,tier2,web_scrape,"23 Oct 2017, 11:41 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC131,Crawled Page SRC131,NICHD,https://safetosleep.nichd.nih.gov/reduce-risk/safe-sleep-environment/room,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC132,Crawled Page SRC132,NICHD,https://safetosleep.nichd.nih.gov/resources/order,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC133,Crawled Page SRC133,NICHD,https://safetosleep.nichd.nih.gov/resources/toolkit/social-media-content,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC134,Crawled Page SRC134,NICHD,https://safetosleep.nichd.nih.gov/safe-sleep,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC135,Crawled Page SRC135,NICHD,https://safetosleep.nichd.nih.gov/resources/toolkit/clearthecrib,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC136,Crawled Page SRC136,NICHD,https://safetosleep.nichd.nih.gov/resources/toolkit/partners,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC137,Crawled Page SRC137,NICHD,https://safetosleep.nichd.nih.gov/about/other-sleep-related-infant-deaths,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC138,Crawled Page SRC138,NICHD,https://safetosleep.nichd.nih.gov/external-disclaimer,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC139,Crawled Page SRC139,NICHD,https://www.nichd.nih.gov/publications,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC140,Crawled Page SRC140,NHS,https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos,INTL,pcos_endocrine;infection_sti,tier2,web_scrape,"20 Oct 2017, 12:18 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC141,Crawled Page SRC141,NICHD,https://espanol.nichd.nih.gov/actividades-proyectos/sts,INTL,women_health_general,tier2,web_scrape,2024-02-20,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC142,Biopsy,NHS,https://www.nhs.uk/tests-and-treatments/biopsy,INTL,women_health_general,tier2,web_scrape,"20 Oct 2017, 3:01 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC143,Crawled Page SRC143,NICHD,https://www.nichd.nih.gov/grants-contracts/research-areas/priorities,INTL,women_health_general,tier2,web_scrape,2025-01-14,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC144,Crawled Page SRC144,NICHD,https://espanol.nichd.nih.gov/acerca/logros-cientificos,INTL,women_health_general,tier2,web_scrape,2023-12-14,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC145,Steroids,NHS,https://www.nhs.uk/medicines/steroids,INTL,women_health_general,tier2,web_scrape,"25 Jun 2025, 1:52 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC146,X-ray,NHS,https://www.nhs.uk/tests-and-treatments/x-ray,INTL,women_health_general,tier2,web_scrape,"18 Oct 2017, 3:30 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC147,Heartburn and acid reflux,NHS,https://www.nhs.uk/conditions/heartburn-and-acid-reflux,INTL,women_health_general,tier2,web_scrape,"23 Oct 2017, 12:10 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC148,Crawled Page SRC148,NICHD,https://www.nichd.nih.gov/newsroom/news/060623-SIDS-brain-serotonin-receptor,INTL,women_health_general,tier2,web_scrape,2023-06-06,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC149,Gum disease,NHS,https://www.nhs.uk/conditions/gum-disease,INTL,women_health_general,tier2,web_scrape,"3 Oct 2018, 9:03 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC150,Crawled Page SRC150,NICHD,https://www.nichd.nih.gov/privacypolicy,INTL,women_health_general,tier2,web_scrape,2024-05-06,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC151,Crawled Page SRC151,NICHD,https://espanol.nichd.nih.gov/actividades-proyectos,INTL,women_health_general,tier2,web_scrape,2023-04-14,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC152,Dysphagia (swallowing problems),NHS,https://www.nhs.uk/symptoms/swallowing-problems-dysphagia,INTL,women_health_general,tier2,web_scrape,"23 Oct 2017, 5:01 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC153,Tooth decay,NHS,https://www.nhs.uk/conditions/tooth-decay,INTL,women_health_general,tier2,web_scrape,"18 Oct 2017, 4:04 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC154,Crawled Page SRC154,NICHD,https://www.nichd.nih.gov/about/FOIA,INTL,women_health_general,tier2,web_scrape,2025-12-18,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC155,Crawled Page SRC155,NICHD,https://espanol.nichd.nih.gov/noticias/multimedia,INTL,women_health_general,tier2,web_scrape,2019-12-26,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC156,Crawled Page SRC156,NICHD,https://www.nichd.nih.gov/disclaimer,INTL,women_health_general,tier2,web_scrape,2020-01-15,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC157,NICHD Publications Listing | NICHD - Eunice Kennedy Shriver National Institute of Child Health and Human Development,NICHD,https://www.nichd.nih.gov/publications/list/collection?g=7&col=24&cat=all,INTL,infection_sti,tier2,web_scrape,2022-09-01,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC158,Publicaciones y materiales,NICHD,https://espanol.nichd.nih.gov/salud/publicaciones-materiales,INTL,women_health_general,tier2,web_scrape,2022-09-01,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
